Appliances,lights,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,hour,day_of_week,is_weekend,month,avg_temp,avg_humidity
20,0,5.0,752.7999999999998,90.0,7.0,23.0,3.4,6,2,0,1,16.901358024691366,50.8431917211329
50,0,5.01666666666667,752.983333333333,89.8333333333333,6.8333333333333295,25.8333333333333,3.4,6,2,0,1,16.897222222222208,50.888903133903135
30,10,5.03333333333333,753.1666666666669,89.6666666666667,6.66666666666667,28.666666666666696,3.4,6,2,0,1,16.87134920634921,50.958518518518524
50,10,5.05,753.35,89.5,6.5,31.5,3.4,6,2,0,1,16.87999037999039,51.069974146224155
50,10,5.06666666666667,753.533333333333,89.3333333333333,6.3333333333333295,34.3333333333333,3.4,6,2,0,1,17.04,54.55704545454546
200,0,5.0833333333333295,753.716666666667,89.1666666666667,6.16666666666667,37.16666666666669,3.4,6,2,0,1,17.038297258297256,54.684730639730645
110,10,5.1,753.9,89.0,6.0,40.0,3.4,7,2,0,1,17.054074074074077,54.51518518518516
80,10,5.0833333333333295,753.966666666667,89.1666666666667,5.8333333333333295,36.66666666666669,3.4,7,2,0,1,17.118148148148144,53.147777777777776
50,0,5.06666666666667,754.033333333333,89.3333333333333,5.66666666666667,33.3333333333333,3.4,7,2,0,1,17.052222222222223,52.19370370370371
50,0,5.05,754.1,89.5,5.5,30.0,3.4,7,2,0,1,16.989444444444445,51.64907407407408
50,0,5.03333333333333,754.1666666666669,89.6666666666667,5.3333333333333295,26.666666666666696,3.4,7,2,0,1,16.945370370370362,51.09518518518517
40,0,5.01666666666667,754.233333333333,89.8333333333333,5.16666666666667,23.3333333333333,3.4,7,2,0,1,16.91777777777778,50.840532407407416
40,0,5.0,754.2999999999998,90.0,5.0,20.0,3.4,8,2,0,1,16.890740740740743,50.571
30,0,5.0,754.45,89.6666666666667,4.8333333333333295,21.5,3.36666666666667,8,2,0,1,16.86,50.30314814814815
180,20,5.0,754.6,89.3333333333333,4.66666666666667,23.0,3.3333333333333295,8,2,0,1,16.84916666666667,50.08685185185186
350,30,5.0,754.75,89.0,4.5,24.5,3.3,8,2,0,1,16.821851851851857,49.86074074074074
350,20,5.0,754.9,88.6666666666667,4.3333333333333295,26.0,3.2666666666666706,8,2,0,1,16.82592592592593,49.72962962962962
300,30,5.0,755.0499999999998,88.3333333333333,4.16666666666667,27.5,3.2333333333333294,8,2,0,1,16.850370370370367,49.79481481481483
400,20,5.0,755.2,88.0,4.0,29.0,3.2,9,2,0,1,16.902592592592597,49.72777777777779
390,30,5.0,755.3166666666668,88.0,4.16666666666667,30.8333333333333,3.18333333333333,9,2,0,1,16.969629629629623,49.6812962962963
290,30,5.0,755.4333333333329,88.0,4.3333333333333295,32.66666666666669,3.16666666666667,9,2,0,1,17.029351851851857,49.6823148148148
60,30,5.0,755.5499999999998,88.0,4.5,34.5,3.15,9,2,0,1,17.085555555555555,49.63148148148147
70,20,5.0,755.6666666666669,88.0,4.66666666666667,36.33333333333329,3.13333333333333,9,2,0,1,17.10703703703703,49.65962962962964
110,30,5.0,755.783333333333,88.0,4.8333333333333295,38.16666666666669,3.11666666666667,9,2,0,1,17.108518518518512,49.62740740740741
90,20,5.0,755.9,88.0,5.0,40.0,3.1,10,2,0,1,17.08888888888889,49.60925925925927
60,20,5.0833333333333295,756.033333333333,86.8333333333333,5.0,38.16666666666669,2.9833333333333294,10,2,0,1,17.08703703703703,49.670000000000016
70,20,5.16666666666667,756.1666666666669,85.6666666666667,5.0,36.33333333333329,2.86666666666667,10,2,0,1,17.099259259259263,49.62092592592594
80,20,5.25,756.2999999999998,84.5,5.0,34.5,2.75,10,2,0,1,17.0962962962963,49.477777777777774
60,0,5.3333333333333295,756.4333333333329,83.3333333333333,5.0,32.66666666666669,2.63333333333333,10,2,0,1,17.10518518518519,49.05481481481481
40,10,5.41666666666667,756.5666666666668,82.1666666666667,5.0,30.8333333333333,2.5166666666666706,10,2,0,1,17.107037037037045,48.76777777777778
30,10,5.5,756.7,81.0,5.0,29.0,2.4,11,2,0,1,17.080740740740744,48.75888888888889
70,10,5.5833333333333295,756.783333333333,80.1666666666667,5.16666666666667,30.8333333333333,2.35,11,2,0,1,17.033703703703704,48.527222222222235
50,10,5.66666666666667,756.866666666667,79.3333333333333,5.3333333333333295,32.66666666666669,2.3,11,2,0,1,17.0337037037037,48.51629629629631
80,10,5.75,756.95,78.5,5.5,34.5,2.25,11,2,0,1,17.032592592592582,48.327777777777776
80,10,5.8333333333333295,757.033333333333,77.6666666666667,5.66666666666667,36.33333333333329,2.2,11,2,0,1,17.034444444444446,48.1125925925926
50,0,5.91666666666667,757.116666666667,76.8333333333333,5.8333333333333295,38.16666666666669,2.15,11,2,0,1,17.045185185185176,47.90037037037038
40,0,6.0,757.2,76.0,6.0,40.0,2.1,12,2,0,1,17.05185185185185,47.63
50,0,5.91666666666667,757.283333333333,76.3333333333333,5.8333333333333295,38.16666666666669,2.06666666666667,12,2,0,1,17.028518518518517,47.122314814814814
40,0,5.8333333333333295,757.366666666667,76.6666666666667,5.66666666666667,36.33333333333329,2.03333333333333,12,2,0,1,17.022777777777776,46.645555555555575
40,0,5.75,757.45,77.0,5.5,34.5,2.0,12,2,0,1,17.01777777777778,46.29074074074073
50,0,5.66666666666667,757.533333333333,77.3333333333333,5.3333333333333295,32.66666666666669,1.9666666666666697,12,2,0,1,17.003888888888884,46.1587962962963
30,0,5.5833333333333295,757.616666666667,77.6666666666667,5.16666666666667,30.8333333333333,1.93333333333333,12,2,0,1,17.02648148148149,45.835925925925906
30,0,5.5,757.7,78.0,5.0,29.0,1.9,13,2,0,1,16.981111111111115,45.51444444444444
20,0,5.73333333333333,757.6833333333329,76.8333333333333,5.0,28.666666666666696,1.9,13,2,0,1,16.962222222222223,45.358888888888885
20,0,5.96666666666667,757.6666666666669,75.6666666666667,5.0,28.3333333333333,1.9,13,2,0,1,16.95444444444444,45.277777777777764
50,0,6.2,757.65,74.5,5.0,28.0,1.9,13,2,0,1,16.953333333333337,45.20907407407408
40,0,6.43333333333333,757.6333333333331,73.3333333333333,5.0,27.666666666666696,1.9,13,2,0,1,16.952962962962967,45.09666666666668
50,0,6.66666666666667,757.616666666667,72.1666666666667,5.0,27.3333333333333,1.9,13,2,0,1,16.940370370370374,44.80925925925927
40,0,6.9,757.6,71.0,5.0,27.0,1.9,14,2,0,1,16.869259259259266,44.69851851851851
60,0,6.8,757.5499999999998,70.6666666666667,5.16666666666667,29.166666666666696,1.75,14,2,0,1,16.83666666666667,44.739629629629626
40,0,6.7,757.5,70.3333333333333,5.3333333333333295,31.3333333333333,1.6,14,2,0,1,16.86518518518518,44.75277777777777
40,0,6.6,757.45,70.0,5.5,33.5,1.45,14,2,0,1,16.931851851851846,44.59888888888889
50,0,6.5,757.4,69.6666666666667,5.66666666666667,35.66666666666669,1.3,14,2,0,1,17.00148148148148,44.270740740740735
40,0,6.4,757.35,69.3333333333333,5.8333333333333295,37.83333333333329,1.15,14,2,0,1,17.076666666666668,43.895185185185184
40,0,6.3,757.2999999999998,69.0,6.0,40.0,1.0,15,2,0,1,17.15222222222222,43.391851851851854
30,0,6.31666666666667,757.3166666666668,68.0,5.66666666666667,40.0,0.8166666666666669,15,2,0,1,17.187407407407402,43.31814814814814
30,0,6.3333333333333295,757.3333333333329,67.0,5.3333333333333295,40.0,0.633333333333333,15,2,0,1,17.22037037037037,43.15231481481481
30,0,6.35,757.35,66.0,5.0,40.0,0.45,15,2,0,1,17.248703703703693,42.89203703703702
40,0,6.36666666666667,757.366666666667,65.0,4.66666666666667,40.0,0.266666666666667,15,2,0,1,17.300462962962953,42.79481481481481
80,0,6.383333333333329,757.3833333333331,64.0,4.3333333333333295,40.0,0.0833333333333333,15,2,0,1,17.331481481481482,42.60444444444445
70,0,6.4,757.4,63.0,4.0,40.0,-0.1,16,2,0,1,17.35222222222221,42.67814814814815
80,0,6.16666666666667,757.3833333333331,64.3333333333333,3.8333333333333295,40.0,-0.0666666666666667,16,2,0,1,17.35851851851852,42.718888888888884
70,0,5.93333333333333,757.366666666667,65.6666666666667,3.6666666666666705,40.0,-0.0333333333333333,16,2,0,1,17.34851851851852,42.77703703703705
80,0,5.7,757.35,67.0,3.5,40.0,0.0,16,2,0,1,17.301851851851854,42.86962962962962
80,0,5.46666666666667,757.3333333333329,68.3333333333333,3.3333333333333295,40.0,0.0333333333333333,16,2,0,1,17.24814814814814,43.0712962962963
100,0,5.23333333333333,757.3166666666668,69.6666666666667,3.16666666666667,40.0,0.0666666666666667,16,2,0,1,17.18814814814815,43.21407407407406
90,0,5.0,757.2999999999998,71.0,3.0,40.0,0.1,17,2,0,1,17.139259259259266,43.24296296296296
100,10,4.78333333333333,757.2999999999998,72.0,3.0,40.0,0.0833333333333333,17,2,0,1,17.08481481481481,43.34148148148147
90,0,4.56666666666667,757.2999999999998,73.0,3.0,40.0,0.0666666666666667,17,2,0,1,17.055555555555557,43.35296296296295
110,0,4.35,757.2999999999998,74.0,3.0,40.0,0.05,17,2,0,1,17.00962962962963,43.5025925925926
90,10,4.133333333333329,757.2999999999998,75.0,3.0,40.0,0.0333333333333333,17,2,0,1,16.952592592592598,43.63296296296297
100,0,3.9166666666666705,757.2999999999998,76.0,3.0,40.0,0.0166666666666667,17,2,0,1,16.907777777777785,43.887037037037054
100,10,3.7,757.2999999999998,77.0,3.0,40.0,0.0,18,2,0,1,16.9037037037037,44.2088888888889
110,0,3.53333333333333,757.2999999999998,79.0,3.0,38.16666666666669,0.166666666666667,18,2,0,1,16.87814814814813,44.33518518518518
100,10,3.36666666666667,757.2999999999998,81.0,3.0,36.33333333333329,0.333333333333333,18,2,0,1,16.83740740740741,44.4437962962963
90,10,3.2,757.2999999999998,83.0,3.0,34.5,0.5,18,2,0,1,16.80574074074074,44.58787037037038
90,10,3.03333333333333,757.2999999999998,85.0,3.0,32.66666666666669,0.666666666666667,18,2,0,1,16.76925925925926,44.794444444444444
180,10,2.86666666666667,757.2999999999998,87.0,3.0,30.8333333333333,0.8333333333333329,18,2,0,1,16.731851851851854,44.86425925925927
140,0,2.7,757.2999999999998,89.0,3.0,29.0,1.0,19,2,0,1,16.717407407407407,45.110740740740745
100,10,2.78333333333333,757.233333333333,88.8333333333333,3.3333333333333295,29.0,1.06666666666667,19,2,0,1,16.71703703703703,45.441481481481475
110,20,2.86666666666667,757.1666666666669,88.6666666666667,3.6666666666666705,29.0,1.13333333333333,19,2,0,1,16.71851851851851,45.61185185185185
340,20,2.95,757.1,88.5,4.0,29.0,1.2,19,2,0,1,16.690370370370363,45.739999999999995
380,20,3.03333333333333,757.033333333333,88.3333333333333,4.3333333333333295,29.0,1.26666666666667,19,2,0,1,16.789629629629637,48.76
210,30,3.11666666666667,756.966666666667,88.1666666666667,4.66666666666667,29.0,1.33333333333333,19,2,0,1,16.750740740740735,49.06138888888888
150,20,3.2,756.9,88.0,5.0,29.0,1.4,20,2,0,1,16.73851851851851,49.273055555555544
330,20,3.16666666666667,756.9,88.1666666666667,5.0,30.8333333333333,1.4,20,2,0,1,16.757037037037033,49.38962962962963
420,20,3.13333333333333,756.9,88.3333333333333,5.0,32.66666666666669,1.4,20,2,0,1,16.823703703703703,50.022962962962964
330,20,3.1,756.9,88.5,5.0,34.5,1.4,20,2,0,1,16.957037037037022,51.080000000000005
130,20,3.06666666666667,756.9,88.6666666666667,5.0,36.33333333333329,1.4,20,2,0,1,16.932962962962954,51.40851851851851
130,20,3.03333333333333,756.9,88.8333333333333,5.0,38.16666666666669,1.4,20,2,0,1,16.939259259259256,51.42888888888888
110,20,3.0,756.9,89.0,5.0,40.0,1.4,21,2,0,1,16.909074074074073,51.32648148148147
250,10,2.95,756.8166666666668,88.8333333333333,5.0,38.16666666666669,1.31666666666667,21,2,0,1,16.90148148148148,51.27481481481481
520,0,2.9,756.733333333333,88.6666666666667,5.0,36.33333333333329,1.23333333333333,21,2,0,1,16.874814814814805,51.024444444444434
360,0,2.85,756.65,88.5,5.0,34.5,1.15,21,2,0,1,16.921851851851866,51.73259259259258
330,0,2.8,756.5666666666668,88.3333333333333,5.0,32.66666666666669,1.06666666666667,21,2,0,1,16.984814814814822,52.13212962962962
310,0,2.75,756.483333333333,88.1666666666667,5.0,30.8333333333333,0.9833333333333328,21,2,0,1,16.99703703703704,52.20537037037036
270,0,2.7,756.4,88.0,5.0,29.0,0.9,22,2,0,1,17.05703703703703,51.90314814814813
230,0,2.78333333333333,756.3166666666668,87.6666666666667,5.16666666666667,30.8333333333333,0.9166666666666669,22,2,0,1,17.079629629629622,51.58833333333334
170,10,2.86666666666667,756.233333333333,87.3333333333333,5.3333333333333295,32.66666666666669,0.933333333333333,22,2,0,1,17.081851851851855,51.25555555555555
60,0,2.95,756.15,87.0,5.5,34.5,0.95,22,2,0,1,17.102962962962962,51.122222222222234
30,0,3.03333333333333,756.0666666666668,86.6666666666667,5.66666666666667,36.33333333333329,0.966666666666667,22,2,0,1,17.090185185185184,50.981481481481495
30,0,3.11666666666667,755.983333333333,86.3333333333333,5.8333333333333295,38.16666666666669,0.9833333333333328,22,2,0,1,17.06111111111111,50.833703703703705
30,0,3.2,755.9,86.0,6.0,40.0,1.0,23,2,0,1,17.02722222222222,50.83898148148149
40,0,3.13333333333333,755.8333333333329,86.5,5.8333333333333295,38.16666666666669,1.03333333333333,23,2,0,1,16.990740740740748,50.832222222222214
50,0,3.06666666666667,755.766666666667,87.0,5.66666666666667,36.33333333333329,1.06666666666667,23,2,0,1,16.949259259259247,50.81629629629631
50,0,3.0,755.7,87.5,5.5,34.5,1.1,23,2,0,1,16.918888888888887,50.85592592592592
40,0,2.93333333333333,755.6333333333331,88.0,5.3333333333333295,32.66666666666669,1.13333333333333,23,2,0,1,16.90629629629631,50.838425925925925
40,0,2.86666666666667,755.5666666666668,88.5,5.16666666666667,30.8333333333333,1.16666666666667,23,2,0,1,16.85407407407407,50.830370370370375
50,0,2.8,755.5,89.0,5.0,29.0,1.2,0,3,0,1,16.832592592592594,50.874814814814826
50,0,2.81666666666667,755.366666666667,89.1666666666667,5.0,28.666666666666696,1.23333333333333,0,3,0,1,16.795925925925918,50.86481481481482
40,0,2.8333333333333295,755.233333333333,89.3333333333333,5.0,28.3333333333333,1.26666666666667,0,3,0,1,16.75037037037037,50.83592592592593
60,0,2.85,755.1,89.5,5.0,28.0,1.3,0,3,0,1,16.735925925925933,50.93703703703703
40,0,2.86666666666667,754.966666666667,89.6666666666667,5.0,27.666666666666696,1.33333333333333,0,3,0,1,16.735185185185184,51.074999999999996
40,0,2.88333333333333,754.8333333333329,89.8333333333333,5.0,27.3333333333333,1.36666666666667,0,3,0,1,16.71444444444443,51.15518518518519
50,0,2.9,754.7,90.0,5.0,27.0,1.4,1,3,0,1,16.705925925925925,51.28277777777778
40,0,2.88333333333333,754.5666666666668,90.5,5.0,27.166666666666696,1.45,1,3,0,1,16.701481481481476,51.3625925925926
30,0,2.86666666666667,754.4333333333329,91.0,5.0,27.3333333333333,1.5,1,3,0,1,16.6874074074074,51.444814814814805
30,0,2.85,754.2999999999998,91.5,5.0,27.5,1.55,1,3,0,1,16.67740740740741,51.55370370370373
30,0,2.8333333333333295,754.1666666666669,92.0,5.0,27.666666666666696,1.6,1,3,0,1,16.672962962962956,51.60703703703703
40,0,2.81666666666667,754.033333333333,92.5,5.0,27.8333333333333,1.65,1,3,0,1,16.653703703703698,51.62222222222223
40,0,2.8,753.9,93.0,5.0,28.0,1.7,2,3,0,1,16.64,51.65185185185185
50,0,2.86666666666667,753.733333333333,92.3333333333333,5.16666666666667,30.0,1.68333333333333,2,3,0,1,16.642592592592585,51.70333333333334
40,0,2.93333333333333,753.5666666666668,91.6666666666667,5.3333333333333295,32.0,1.66666666666667,2,3,0,1,16.66055555555555,51.75796296296296
40,0,3.0,753.4,91.0,5.5,34.0,1.65,2,3,0,1,16.660370370370362,51.81074074074073
40,0,3.06666666666667,753.233333333333,90.3333333333333,5.66666666666667,36.0,1.63333333333333,2,3,0,1,16.658888888888885,51.76222222222222
50,0,3.13333333333333,753.0666666666668,89.6666666666667,5.8333333333333295,38.0,1.61666666666667,2,3,0,1,16.647037037037034,51.73518518518519
50,0,3.2,752.9,89.0,6.0,40.0,1.6,3,3,0,1,16.628888888888884,51.70185185185184
50,0,3.2333333333333294,752.766666666667,89.0,5.8333333333333295,38.0,1.63333333333333,3,3,0,1,16.644814814814808,51.711666666666666
40,0,3.2666666666666706,752.6333333333331,89.0,5.66666666666667,36.0,1.66666666666667,3,3,0,1,16.644814814814808,51.67481481481481
50,0,3.3,752.5,89.0,5.5,34.0,1.7,3,3,0,1,16.629259259259257,51.654814814814806
40,0,3.3333333333333295,752.366666666667,89.0,5.3333333333333295,32.0,1.73333333333333,3,3,0,1,16.615185185185187,51.60814814814814
40,0,3.36666666666667,752.233333333333,89.0,5.16666666666667,30.0,1.76666666666667,3,3,0,1,16.611851851851853,51.53166666666668
20,0,3.4,752.1,89.0,5.0,28.0,1.8,4,3,0,1,16.59333333333333,51.520740740740756
30,0,3.38333333333333,751.9166666666669,89.1666666666667,5.16666666666667,28.166666666666696,1.8,4,3,0,1,16.57361111111111,51.534166666666664
30,0,3.36666666666667,751.733333333333,89.3333333333333,5.3333333333333295,28.3333333333333,1.8,4,3,0,1,16.576666666666664,51.49037037037036
40,0,3.35,751.5499999999998,89.5,5.5,28.5,1.8,4,3,0,1,16.557777777777776,51.505925925925936
50,0,3.3333333333333295,751.366666666667,89.6666666666667,5.66666666666667,28.666666666666696,1.8,4,3,0,1,16.534814814814812,51.46888888888888
40,0,3.31666666666667,751.1833333333329,89.8333333333333,5.8333333333333295,28.8333333333333,1.8,4,3,0,1,16.531481481481475,51.47333333333333
40,0,3.3,751.0,90.0,6.0,29.0,1.8,5,3,0,1,16.52981481481481,51.47296296296297
50,0,3.31666666666667,750.866666666667,90.0,5.8333333333333295,28.666666666666696,1.81666666666667,5,3,0,1,16.51962962962962,51.483333333333334
40,0,3.3333333333333295,750.733333333333,90.0,5.66666666666667,28.3333333333333,1.8333333333333297,5,3,0,1,16.51111111111111,51.43851851851852
50,0,3.35,750.6,90.0,5.5,28.0,1.85,5,3,0,1,16.49814814814814,51.437037037037044
50,0,3.36666666666667,750.466666666667,90.0,5.3333333333333295,27.666666666666696,1.86666666666667,5,3,0,1,16.499629629629627,51.48555555555555
40,0,3.38333333333333,750.3333333333329,90.0,5.16666666666667,27.3333333333333,1.88333333333333,5,3,0,1,16.511574074074076,51.55574074074074
50,0,3.4,750.2,90.0,5.0,27.0,1.9,6,3,0,1,16.525185185185187,51.55185185185184
40,0,3.5,750.0833333333329,89.8333333333333,5.66666666666667,27.166666666666696,1.98333333333333,6,3,0,1,16.520740740740745,51.50740740740741
40,0,3.6,749.966666666667,89.6666666666667,6.3333333333333295,27.3333333333333,2.06666666666667,6,3,0,1,16.5437037037037,51.480370370370366
40,0,3.7,749.85,89.5,7.0,27.5,2.15,6,3,0,1,16.529999999999998,51.43740740740739
40,0,3.8,749.733333333333,89.3333333333333,7.666666666666669,27.666666666666696,2.2333333333333294,6,3,0,1,16.53481481481481,51.43037037037036
30,10,3.9,749.616666666667,89.1666666666667,8.33333333333333,27.8333333333333,2.31666666666667,6,3,0,1,16.53111111111111,51.462592592592586
70,10,4.0,749.5,89.0,9.0,28.0,2.4,7,3,0,1,16.517592592592592,51.51314814814813
360,20,3.95,749.4,89.5,8.83333333333333,26.666666666666696,2.41666666666667,7,3,0,1,16.514814814814812,51.55481481481481
400,10,3.9,749.2999999999998,90.0,8.66666666666667,25.3333333333333,2.43333333333333,7,3,0,1,16.522962962962964,51.5600925925926
70,10,3.85,749.2,90.5,8.5,24.0,2.45,7,3,0,1,16.519259259259258,51.5125925925926
70,0,3.8,749.1,91.0,8.33333333333333,22.666666666666696,2.4666666666666694,7,3,0,1,16.538888888888888,51.45666666666666
390,0,3.75,749.0,91.5,8.16666666666667,21.3333333333333,2.4833333333333294,7,3,0,1,16.531481481481478,51.27
100,0,3.7,748.9,92.0,8.0,20.0,2.5,8,3,0,1,16.51703703703703,51.11999999999999
80,10,3.3,749.0,93.0,7.16666666666667,22.5,2.25,8,3,0,1,16.48888888888889,50.970925925925926
70,0,2.9,749.1,94.0,6.3333333333333295,25.0,2.0,8,3,0,1,16.497037037037032,50.92962962962963
170,10,2.5,749.2,95.0,5.5,27.5,1.75,8,3,0,1,16.473333333333333,50.848148148148134
360,0,2.1,749.2999999999998,96.0,4.66666666666667,30.0,1.5,8,3,0,1,16.45,50.54
180,10,1.7,749.4,97.0,3.8333333333333295,32.5,1.25,8,3,0,1,16.353333333333335,50.227407407407405
130,0,1.3,749.5,98.0,3.0,35.0,1.0,9,3,0,1,16.326296296296295,49.99268518518519
70,20,1.4,749.366666666667,97.5,3.5,35.8333333333333,1.03333333333333,9,3,0,1,16.288148148148153,49.80555555555555
70,10,1.5,749.233333333333,97.0,4.0,36.66666666666669,1.06666666666667,9,3,0,1,16.29592592592592,49.656666666666666
180,20,1.6,749.1,96.5,4.5,37.5,1.1,9,3,0,1,16.30648148148148,49.51861111111111
170,20,1.7,748.966666666667,96.0,5.0,38.33333333333329,1.13333333333333,9,3,0,1,16.30537037037038,49.37481481481481
390,30,1.8,748.8333333333329,95.5,5.5,39.16666666666669,1.16666666666667,9,3,0,1,16.340370370370366,49.382407407407385
420,20,1.9,748.7,95.0,6.0,40.0,1.2,10,3,0,1,16.365555555555556,49.46740740740742
340,20,1.9666666666666697,748.733333333333,94.6666666666667,5.66666666666667,40.0,1.21666666666667,10,3,0,1,16.383333333333333,49.6074074074074
550,10,2.03333333333333,748.766666666667,94.3333333333333,5.3333333333333295,40.0,1.23333333333333,10,3,0,1,16.372222222222224,49.70120370370372
690,10,2.1,748.7999999999998,94.0,5.0,40.0,1.25,10,3,0,1,16.405925925925924,49.8812962962963
620,10,2.16666666666667,748.8333333333329,93.6666666666667,4.66666666666667,40.0,1.26666666666667,10,3,0,1,16.45481481481481,50.0337037037037
610,10,2.2333333333333294,748.866666666667,93.3333333333333,4.3333333333333295,40.0,1.28333333333333,10,3,0,1,16.51777777777778,50.094444444444456
